字詞號,字詞名,部首字,部首外筆劃數,總筆劃數,注音一式
10855,藥,艸,15,19,ㄧㄠˋ
10856,燿,火,14,18,(一)ㄧㄠˋ
10857,曜,日,14,18,(一)ㄧㄠˋ
10858,耀,羽,14,20,(一)ㄧㄠˋ
10859,瀹,水,17,20,(二)（又音）ㄧㄠˋ
10860,爚,火,17,21,(二)（又音）ㄧㄠˋ
10861,鑰,金,17,25,(一)（語音）ㄧㄠˋ
10862,鷂,鳥,10,21,ㄧㄠˋ
10863,优,人,4,6,ㄧㄡ
10864,攸,攴,3,7,ㄧㄡ
10865,悠,心,7,11,ㄧㄡ
10866,滺,水,11,15,ㄧㄡ
10867,怮,心,5,8,ㄧㄡ
10868,呦,口,5,8,ㄧㄡ
10869,幽,幺,6,9,ㄧㄡ
10870,麀,鹿,2,13,ㄧㄡ
10871,憂,心,11,15,ㄧㄡ
10872,優,人,15,17,ㄧㄡ
10873,鄾,邑,15,18,ㄧㄡ
10874,嚘,口,15,18,ㄧㄡ
10875,櫌,木,15,19,ㄧㄡ
10876,耰,耒,15,21,ㄧㄡ
10877,纋,糸,15,21,ㄧㄡ
10878,尤,尢,1,4,ㄧㄡˊ
10879,沋,水,4,7,ㄧㄡˊ
10880,疣,疒,4,9,ㄧㄡˊ
10881,訧,言,4,11,ㄧㄡˊ
10882,魷,魚,4,15,ㄧㄡˊ
10883,冘,冖,2,4,(二)ㄧㄡˊ
10884,由,田,0,5,ㄧㄡˊ
10885,油,水,5,8,ㄧㄡˊ
10886,蚰,虫,5,11,ㄧㄡˊ
10887,鈾,金,5,13,(二)（又音）ㄧㄡˊ
10888,鮋,魚,5,16,ㄧㄡˊ
10889,囮,囗,4,7,(二)ㄧㄡˊ
10890,斿,方,5,9,ㄧㄡˊ
10891,游,水,9,12,ㄧㄡˊ
10892,遊,辵,9,13,ㄧㄡˊ
10893,蝣,虫,9,15,ㄧㄡˊ
10894,逌,辵,7,11,ㄧㄡˊ
10895,揄,手,9,12,(三)ㄧㄡˊ
10896,郵,邑,9,12,ㄧㄡˊ
10897,猶,犬,9,12,ㄧㄡˊ
10898,猷,犬,9,13,ㄧㄡˊ
10899,楢,木,9,13,ㄧㄡˊ
10900,輶,車,9,16,ㄧㄡˊ
10901,蕕,艸,12,16,ㄧㄡˊ
10902,繇,糸,11,17,(一)ㄧㄡˊ
10903,鯈,魚,7,18,(二)（又音）ㄧㄡˊ
10904,友,又,2,4,ㄧㄡˇ
10905,有,月,2,6,(一)ㄧㄡˇ
10906,銪,金,6,14,ㄧㄡˇ
10907,酉,酉,0,7,ㄧㄡˇ
10908,庮,广,7,10,ㄧㄡˇ
10909,槱,木,11,15,ㄧㄡˇ
10910,卣,卜,5,7,ㄧㄡˇ
10911,羑,羊,3,9,ㄧㄡˇ
10912,莠,艸,7,11,(二)（又音）ㄧㄡˇ
10913,蚴,虫,5,11,ㄧㄡˇ
10914,黝,黑,5,17,ㄧㄡˇ
10915,牖,片,11,15,ㄧㄡˇ
10916,懮,心,15,18,ㄧㄡˇ
10917,又,又,0,2,ㄧㄡˋ
10918,右,口,2,5,ㄧㄡˋ
10919,佑,人,5,7,ㄧㄡˋ
10920,祐,示,5,10,ㄧㄡˋ
10921,幼,幺,2,5,ㄧㄡˋ
10922,有,月,2,6,(二)ㄧㄡˋ
10923,侑,人,6,8,ㄧㄡˋ
10924,宥,宀,6,9,ㄧㄡˋ
10925,囿,囗,6,9,ㄧㄡˋ
10926,狖,犬,5,8,ㄧㄡˋ
10927,柚,木,5,9,ㄧㄡˋ
10928,釉,釆,6,13,ㄧㄡˋ
10929,鈾,金,5,13,(一)ㄧㄡˋ
10930,鼬,鼠,5,18,ㄧㄡˋ
10931,莠,艸,7,11,(一)ㄧㄡˋ
10932,誘,言,7,14,ㄧㄡˋ
10933,褎,衣,9,15,(一)ㄧㄡˋ
10934,奄,大,5,8,(二)ㄧㄢ
10935,淹,水,8,11,(一)ㄧㄢ
10936,崦,山,8,11,ㄧㄢ
10937,腌,肉,8,12,(三)ㄧㄢ
10938,醃,酉,8,15,ㄧㄢ
10939,閹,門,8,16,ㄧㄢ
10940,咽,口,6,9,(一)ㄧㄢ
10941,胭,肉,6,10,ㄧㄢ
10942,殷,殳,6,10,(二)ㄧㄢ
10943,焉,火,7,11,ㄧㄢ
10944,鄢,邑,11,14,ㄧㄢ
10945,嫣,女,11,14,ㄧㄢ
10946,蔫,艸,11,15,(一)ㄧㄢ
10947,湮,水,9,12,(二)（又音）ㄧㄢ
10948,煙,火,9,13,ㄧㄢ
10949,菸,艸,8,12,(一)ㄧㄢ
10950,閼,門,8,16,(二)ㄧㄢ
10951,厭,厂,12,14,(二)ㄧㄢ
10952,懨,心,14,17,ㄧㄢ
10953,燕,火,12,16,(二)ㄧㄢ
10954,言,言,0,7,(一)ㄧㄢˊ
10955,妍,女,4,7,ㄧㄢˊ
10956,研,石,4,9,(一)ㄧㄢˊ
10957,趼,足,4,11,(二)ㄧㄢˊ
10958,揅,手,9,13,ㄧㄢˊ
10959,鳽,鳥,4,15,ㄧㄢˊ
10960,沿,水,5,8,(一)ㄧㄢˊ
10960A,鈆,金,4,12,ㄧㄢˊ
10961,鉛,金,5,13,(二)ㄧㄢˊ
10962,炎,火,4,8,ㄧㄢˊ
10963,岩,山,5,8,ㄧㄢˊ
10964,延,廴,5,8,ㄧㄢˊ
10965,埏,土,8,11,(一)ㄧㄢˊ
10966,郔,邑,8,11,ㄧㄢˊ
10967,蜒,虫,8,14,ㄧㄢˊ
10968,筵,竹,8,14,ㄧㄢˊ
10969,綖,糸,8,14,ㄧㄢˊ
10970,阽,阜,5,8,(二)（又音）ㄧㄢˊ
10971,閆,門,3,11,ㄧㄢˊ
10972,嵒,山,9,12,ㄧㄢˊ
10973,碞,石,9,14,ㄧㄢˊ
10974,癌,疒,12,17,(一)ㄧㄢˊ
10975,虤,虍,10,16,ㄧㄢˊ
10976,閻,門,8,16,ㄧㄢˊ
10977,檐,木,13,17,ㄧㄢˊ
10978,簷,竹,13,19,ㄧㄢˊ
10979,顏,頁,9,18,ㄧㄢˊ
10980,嚴,口,17,20,ㄧㄢˊ
10981,巖,山,20,23,ㄧㄢˊ
10982,鹽,鹵,13,24,(二)ㄧㄢˊ
10983,广,广,0,3,ㄧㄢˇ
10984,㫃,方,2,6,ㄧㄢˇ
10985,沇,水,4,7,ㄧㄢˇ
10986,奄,大,5,8,(一)ㄧㄢˇ
10987,掩,手,8,11,ㄧㄢˇ
10988,晻,日,8,12,(三)ㄧㄢˇ
10989,罨,网,8,13,ㄧㄢˇ
10990,黤,黑,8,20,ㄧㄢˇ
10991,兗,儿,7,9,ㄧㄢˇ
10992,匽,匸,7,9,ㄧㄢˇ
10993,偃,人,9,11,ㄧㄢˇ
10994,郾,邑,9,12,ㄧㄢˇ
10995,蝘,虫,9,15,ㄧㄢˇ
10996,鼴,鼠,9,22,ㄧㄢˇ
10997,弇,廾,6,9,ㄧㄢˇ
10998,渰,水,9,12,ㄧㄢˇ
10999,揜,手,9,12,ㄧㄢˇ
11000,媕,女,9,12,(二)ㄧㄢˇ
11001,衍,行,3,9,ㄧㄢˇ
11002,剡,刀,8,10,(一)ㄧㄢˇ
11003,琰,玉,8,12,ㄧㄢˇ
11004,扊,戶,8,12,ㄧㄢˇ
11005,眼,目,6,11,ㄧㄢˇ
11006,演,水,11,14,ㄧㄢˇ
11007,戭,戈,11,15,(一)ㄧㄢˇ
11008,噞,口,13,16,ㄧㄢˇ
11009,&96bd._104_0.gif;,木,14,18,ㄧㄢˇ
11010,厴,厂,17,19,ㄧㄢˇ
11011,魘,鬼,14,24,ㄧㄢˇ
11012,黶,黑,14,26,ㄧㄢˇ
11013,龑,龍,4,20,ㄧㄢˇ
11014,齞,齒,5,20,ㄧㄢˇ
11015,甗,瓦,16,21,ㄧㄢˇ
11016,巘,山,20,23,ㄧㄢˇ
11017,儼,人,20,22,ㄧㄢˇ
11018,沿,水,5,8,(二)ㄧㄢˋ
11019,彥,彡,6,9,ㄧㄢˋ
11020,喭,口,9,12,ㄧㄢˋ
11021,諺,言,9,16,ㄧㄢˋ
11022,研,石,4,9,(二)ㄧㄢˋ
11023,咽,口,6,9,(二)ㄧㄢˋ
11024,宴,宀,7,10,ㄧㄢˋ
11025,堰,土,9,12,ㄧㄢˋ
11026,唁,口,7,10,ㄧㄢˋ
11027,晏,日,6,10,ㄧㄢˋ
11028,鴳,鳥,6,17,ㄧㄢˋ
11029,鷃,鳥,10,21,ㄧㄢˋ
11030,俺,人,8,10,(二)ㄧㄢˋ
11031,淹,水,8,11,(二)ㄧㄢˋ
11032,涎,水,8,11,(二)ㄧㄢˋ
11033,掞,手,8,11,(二)ㄧㄢˋ
11034,焱,火,8,12,ㄧㄢˋ
11035,焰,火,8,12,ㄧㄢˋ
11036,燄,火,12,16,ㄧㄢˋ
11037,爓,火,16,20,ㄧㄢˋ
11038,硯,石,7,12,ㄧㄢˋ
11039,雁,隹,4,12,ㄧㄢˋ
11040,鴈,鳥,4,15,ㄧㄢˋ
11041,贗,貝,15,22,ㄧㄢˋ
11042,猒,犬,8,12,ㄧㄢˋ
11043,厭,厂,12,14,(一)ㄧㄢˋ
11044,饜,食,14,23,ㄧㄢˋ
11045,燕,火,12,16,(一)ㄧㄢˋ
11046,嚥,口,16,19,ㄧㄢˋ
11047,嬿,女,16,19,ㄧㄢˋ
11048,讌,言,16,23,ㄧㄢˋ
11049,醼,酉,16,23,ㄧㄢˋ
11050,驗,馬,13,23,ㄧㄢˋ
11051,鹽,鹵,13,24,(一)ㄧㄢˋ
11052,讞,言,20,27,ㄧㄢˋ
11053,釅,酉,20,27,ㄧㄢˋ
11054,豔,豆,21,28,ㄧㄢˋ
11055,灩,水,28,31,ㄧㄢˋ
11056,因,囗,3,6,ㄧㄣ
11057,姻,女,6,9,ㄧㄣ
11058,茵,艸,6,10,ㄧㄣ
11059,欭,欠,6,10,ㄧㄣ
11060,氤,气,6,10,ㄧㄣ
11061,裀,衣,6,12,ㄧㄣ
11062,絪,糸,6,12,ㄧㄣ
11063,銦,金,6,14,ㄧㄣ
11064,駰,馬,6,16,ㄧㄣ
11065,音,音,0,9,(一)ㄧㄣ
11066,愔,心,9,12,ㄧㄣ
11067,喑,口,9,12,ㄧㄣ
11068,瘖,疒,9,14,ㄧㄣ
11069,垔,土,6,9,ㄧㄣ
11070,湮,水,9,12,(一)ㄧㄣ
11071,堙,土,9,12,ㄧㄣ
11072,禋,示,9,14,ㄧㄣ
11073,闉,門,9,17,ㄧㄣ
11074,殷,殳,6,10,(一)ㄧㄣ
11075,慇,心,10,14,ㄧㄣ
11076,陰,阜,8,11,(一)ㄧㄣ
11077,冘,冖,2,4,(一)ㄧㄣˊ
11078,言,言,0,7,(二)ㄧㄣˊ
11079,狺,犬,7,10,ㄧㄣˊ
11080,誾,言,8,15,ㄧㄣˊ
11081,圻,土,4,7,(二)ㄧㄣˊ
11082,釿,金,4,12,ㄧㄣˊ
11083,齗,齒,4,19,ㄧㄣˊ
11084,吟,口,4,7,ㄧㄣˊ
11085,㹜,犬,4,8,ㄧㄣˊ
11086,垠,土,6,9,ㄧㄣˊ
11087,銀,金,6,14,ㄧㄣˊ
11088,齦,齒,6,21,(一)ㄧㄣˊ
11089,淫,水,8,11,ㄧㄣˊ
11090,婬,女,8,11,ㄧㄣˊ
11091,霪,雨,11,19,ㄧㄣˊ
11092,寅,宀,8,11,ㄧㄣˊ
11093,夤,夕,11,14,ㄧㄣˊ
11094,殥,歹,11,15,ㄧㄣˊ
11095,唫,口,8,11,ㄧㄣˊ
11096,崟,山,8,11,ㄧㄣˊ
11097,鄞,邑,11,14,ㄧㄣˊ
11098,嚚,口,15,18,ㄧㄣˊ
11099,廴,廴,0,3,ㄧㄣˇ
11100,尹,丿,3,4,ㄧㄣˇ
11101,引,弓,1,4,ㄧㄣˇ
11102,蚓,虫,4,10,ㄧㄣˇ
11103,靷,革,4,13,ㄧㄣˇ
11104,听,口,4,7,(一)ㄧㄣˇ
11105,殷,殳,6,10,(三)ㄧㄣˇ
11106,飲,食,4,12,(一)ㄧㄣˇ
11107,戭,戈,11,15,(二)ㄧㄣˇ
11108,螾,虫,11,17,ㄧㄣˇ
11109,嶾,山,14,17,ㄧㄣˇ
11110,隱,阜,14,17,(一)ㄧㄣˇ
11111,檃,木,13,17,ㄧㄣˇ
11112,癮,疒,17,22,ㄧㄣˇ
11113,讔,言,17,24,ㄧㄣˇ
11114,印,卩,4,6,ㄧㄣˋ
11115,音,音,0,9,(二)ㄧㄣˋ
11116,窨,穴,9,14,(一)ㄧㄣˋ
11117,胤,肉,5,9,ㄧㄣˋ
11118,酳,酉,7,14,ㄧㄣˋ
11119,陰,阜,8,11,(二)ㄧㄣˋ
11120,廕,广,11,14,ㄧㄣˋ
11121,蔭,艸,11,15,ㄧㄣˋ
11122,飲,食,4,12,(二)ㄧㄣˋ
11123,暈,日,9,13,(三)ㄧㄣˋ
11124,憖,心,12,16,ㄧㄣˋ
11125,隱,阜,14,17,(二)ㄧㄣˋ
11126,央,大,2,5,ㄧㄤ
11127,佒,人,5,7,ㄧㄤ
11128,泱,水,5,8,ㄧㄤ
11129,殃,歹,5,9,ㄧㄤ
11130,秧,禾,5,10,ㄧㄤ
11131,鉠,金,5,13,ㄧㄤ
11132,鞅,革,5,14,(一)ㄧㄤ
11133,鴦,鳥,5,16,ㄧㄤ
11134,羊,羊,0,6,(一)ㄧㄤˊ
11135,佯,人,6,8,ㄧㄤˊ
11136,洋,水,6,9,ㄧㄤˊ
11137,徉,彳,6,9,ㄧㄤˊ
11138,烊,火,6,10,ㄧㄤˊ
11139,痒,疒,6,11,(一)ㄧㄤˊ
11140,昜,日,5,9,ㄧㄤˊ
11141,揚,手,9,12,ㄧㄤˊ
11142,陽,阜,9,12,ㄧㄤˊ
11143,煬,火,9,13,(二)ㄧㄤˊ
11144,瑒,玉,9,13,(二)（又音）ㄧㄤˊ
11145,楊,木,9,13,ㄧㄤˊ
11146,暘,日,9,13,ㄧㄤˊ
11147,瘍,疒,9,14,ㄧㄤˊ
11148,禓,示,9,14,ㄧㄤˊ
11149,鍚,金,9,17,ㄧㄤˊ
11150,颺,風,9,18,ㄧㄤˊ
11151,卬,卩,2,4,(二)ㄧㄤˇ
11152,仰,人,4,6,ㄧㄤˇ
11153,坱,土,5,8,ㄧㄤˇ
11154,鞅,革,5,14,(二)（又音）ㄧㄤˇ
11155,氧,气,6,10,ㄧㄤˇ
11156,養,食,6,15,(一)ㄧㄤˇ
11157,瀁,水,15,18,(二)（又音）ㄧㄤˇ
11158,癢,疒,15,20,ㄧㄤˇ
11159,怏,心,5,8,ㄧㄤˋ
11160,恙,心,6,10,ㄧㄤˋ
11161,羕,羊,5,11,ㄧㄤˋ
11162,漾,水,11,14,ㄧㄤˋ
11163,養,食,6,15,(二)ㄧㄤˋ
11164,樣,木,11,15,(一)ㄧㄤˋ
11165,瀁,水,15,18,(一)ㄧㄤˋ
11166,煬,火,9,13,(一)ㄧㄤˋ
11167,英,艸,5,9,ㄧㄥ
11168,媖,女,9,12,ㄧㄥ
11169,瑛,玉,9,13,ㄧㄥ
11170,霙,雨,9,17,ㄧㄥ
11171,嫈,女,10,13,ㄧㄥ
11172,罃,缶,10,16,ㄧㄥ
11173,鶯,鳥,10,21,ㄧㄥ
11174,應,心,13,17,(一)ㄧㄥ
11175,膺,肉,13,17,ㄧㄥ
11176,鷹,鳥,13,24,ㄧㄥ
11177,嬰,女,14,17,ㄧㄥ
11178,甖,瓦,14,19,ㄧㄥ
11179,攖,手,17,20,ㄧㄥ
11180,罌,缶,14,20,ㄧㄥ
11181,嚶,口,17,20,ㄧㄥ
11182,瓔,玉,17,21,ㄧㄥ
11183,櫻,木,17,21,ㄧㄥ
11184,蘡,艸,17,21,ㄧㄥ
11185,纓,糸,17,23,ㄧㄥ
11186,鸚,鳥,17,28,ㄧㄥ
11187,迎,辵,4,8,(一)ㄧㄥˊ
11188,盈,皿,4,9,ㄧㄥˊ
11189,楹,木,9,13,ㄧㄥˊ
11190,桯,木,7,11,(二)ㄧㄥˊ
11191,塋,土,10,13,ㄧㄥˊ
11192,熒,火,10,14,ㄧㄥˊ
11193,滎,水,10,14,(二)ㄧㄥˊ
11194,瑩,玉,10,15,ㄧㄥˊ
11195,螢,虫,10,16,ㄧㄥˊ
11196,縈,糸,10,16,ㄧㄥˊ
11197,營,火,13,17,ㄧㄥˊ
11198,瀅,水,15,18,ㄧㄥˊ
11199,瀠,水,16,19,ㄧㄥˊ
11200,瀯,水,17,20,ㄧㄥˊ
11201,嬴,女,13,16,ㄧㄥˊ
11202,瀛,水,16,19,ㄧㄥˊ
11203,贏,貝,13,20,ㄧㄥˊ
11204,籯,竹,20,26,ㄧㄥˊ
11205,蠅,虫,13,19,ㄧㄥˊ
11206,郢,邑,7,10,ㄧㄥˇ
11207,景,日,8,12,(二)ㄧㄥˇ
11208,影,彡,12,15,ㄧㄥˇ
11209,潁,水,11,15,ㄧㄥˇ
11210,穎,禾,11,16,ㄧㄥˇ
11211,癭,疒,17,22,ㄧㄥˇ
11212,迎,辵,4,8,(二)ㄧㄥˋ
11213,映,日,5,9,ㄧㄥˋ
11214,硬,石,7,12,ㄧㄥˋ
11215,媵,女,10,13,ㄧㄥˋ
11216,應,心,13,17,(二)ㄧㄥˋ
11217,汙,水,3,6,(一)ㄨ
11218,圬,土,3,6,ㄨ
11219,杇,木,3,7,ㄨ
11220,洿,水,6,9,ㄨ
11221,巫,工,4,7,(一)（語音）ㄨ
11222,誣,言,7,14,(一)（語音）ㄨ
11223,於,方,4,8,(二)ㄨ
11224,屋,尸,6,9,ㄨ
11225,剭,刀,9,11,ㄨ
11226,喔,口,9,12,(二)（又音）ㄨ
11227,烏,火,6,10,ㄨ
11228,嗚,口,10,13,ㄨ
11229,鄔,邑,10,13,ㄨ
11230,歍,欠,10,14,ㄨ
11231,鎢,金,10,18,ㄨ
11232,惡,心,8,12,(四)ㄨ
11233,亡,亠,1,3,(二)ㄨˊ
11234,无,无,0,4,ㄨˊ
11235,毋,毋,0,4,ㄨˊ
11236,吾,口,4,7,(一)ㄨˊ
11237,浯,水,7,10,ㄨˊ
11238,郚,邑,7,10,ㄨˊ
11239,唔,口,7,10,ㄨˊ
11240,峿,山,7,10,ㄨˊ
11241,梧,木,7,11,(一)ㄨˊ
11242,鋙,金,7,15,ㄨˊ
11243,鼯,鼠,7,20,ㄨˊ
11244,巫,工,4,7,(二)（讀音）ㄨˊ
11245,莁,艸,7,11,ㄨˊ
11246,誣,言,7,14,(二)（讀音）ㄨˊ
11247,吳,口,4,7,ㄨˊ
11248,蜈,虫,7,13,ㄨˊ
11249,無,火,8,12,(一)ㄨˊ
11250,蕪,艸,12,16,ㄨˊ
11251,五,二,2,4,ㄨˇ
11252,伍,人,4,6,ㄨˇ
11253,捂,手,7,10,ㄨˇ
11254,啎,口,8,11,ㄨˇ
11255,牾,牛,7,11,ㄨˇ
11256,&9769._104_0.gif;,金,4,12,ㄨˇ
11257,午,十,2,4,(一)ㄨˇ
11258,仵,人,4,6,ㄨˇ
11259,忤,心,4,7,ㄨˇ
11260,迕,辵,4,8,(一)ㄨˇ
11261,武,止,4,8,ㄨˇ
11262,碔,石,8,13,ㄨˇ
11263,鵡,鳥,8,19,ㄨˇ
11264,侮,人,7,9,ㄨˇ
11265,摀,手,10,13,ㄨˇ
11266,舞,舛,8,14,ㄨˇ
11267,廡,广,12,15,ㄨˇ
11268,憮,心,12,15,ㄨˇ
11269,嘸,口,12,15,ㄨˇ
11270,嫵,女,12,15,ㄨˇ
11271,膴,肉,12,16,(二)ㄨˇ
11272,甒,瓦,12,17,ㄨˇ
11273,兀,儿,1,3,ㄨˋ
11274,扤,手,3,6,ㄨˋ
11275,屼,山,3,6,ㄨˋ
11276,阢,阜,3,6,ㄨˋ
11277,杌,木,3,7,ㄨˋ
11278,卼,卩,7,9,ㄨˋ
11279,勿,勹,2,4,ㄨˋ
11280,沕,水,4,7,ㄨˋ
11281,芴,艸,4,8,(一)ㄨˋ
11282,物,牛,4,8,ㄨˋ
11283,戊,戈,1,5,ㄨˋ
11284,汙,水,3,6,(二)ㄨˋ
11285,沃,水,4,7,(二)（又音）ㄨˋ
11286,鋈,金,7,15,ㄨˋ
11287,迕,辵,4,8,(二)（又音）ㄨˋ
11288,悟,心,7,10,ㄨˋ
11289,焐,火,7,11,ㄨˋ
11290,梧,木,7,11,(二)ㄨˋ
11291,晤,日,7,11,ㄨˋ
11292,痦,疒,7,12,ㄨˋ
11293,寤,宀,11,14,ㄨˋ
11294,務,力,9,11,ㄨˋ
11295,婺,女,9,12,ㄨˋ
11296,霧,雨,11,19,ㄨˋ
11297,騖,馬,9,19,ㄨˋ
11298,鶩,鳥,9,20,(一)ㄨˋ
11299,惡,心,8,12,(三)ㄨˋ
11300,塢,土,10,13,ㄨˋ
11301,誤,言,7,14,ㄨˋ
11302,遻,辵,12,16,(二)ㄨˋ
11303,蘁,艸,16,20,(二)ㄨˋ
11304,凹,凵,3,5,(三)ㄨㄚ
11305,汙,水,3,6,(五)ㄨㄚ
11306,呱,口,5,8,(一)（語音）ㄨㄚ
11307,窊,穴,5,10,ㄨㄚ
11308,洼,水,6,9,(一)ㄨㄚ
11309,哇,口,6,9,(一)ㄨㄚ
11310,窐,穴,6,11,(二)ㄨㄚ
11311,蛙,虫,6,12,ㄨㄚ
11312,窪,穴,9,14,ㄨㄚ
11313,挖,手,6,9,(一)ㄨㄚ
11314,媧,女,9,12,ㄨㄚ
11315,挖,手,6,9,(二)ㄨㄚˊ
11316,娃,女,6,9,ㄨㄚˊ
11317,瓦,瓦,0,5,(一)ㄨㄚˇ
11318,佤,人,5,7,ㄨㄚˇ
11319,瓦,瓦,0,5,(二)ㄨㄚˋ
11320,凹,凵,3,5,(四)ㄨㄚˋ
11321,䍪,羊,5,11,ㄨㄚˋ
11322,嗢,口,10,13,ㄨㄚˋ
11323,殟,歹,10,14,ㄨㄚˋ
11324,膃,肉,10,14,ㄨㄚˋ
11325,襪,衣,15,21,ㄨㄚˋ
11326,哇,口,6,9,(二)˙ㄨㄚ
11327,倭,人,8,10,(一)ㄨㄛ
11328,渦,水,9,12,(一)ㄨㄛ
11329,猧,犬,9,12,ㄨㄛ
11330,萵,艸,9,13,ㄨㄛ
11331,窩,穴,9,14,ㄨㄛ
11332,薶,艸,14,18,(二)ㄨㄛ
11333,我,戈,3,7,(一)（語音）ㄨㄛˇ
11334,倭,人,8,10,(三)ㄨㄛˇ
11335,婑,女,8,11,ㄨㄛˇ
11336,䰀,髟,8,18,ㄨㄛˇ
11337,沃,水,4,7,(一)ㄨㄛˋ
11338,臥,臣,2,8,ㄨㄛˋ
11339,涴,水,8,11,ㄨㄛˋ
11340,偓,人,9,11,ㄨㄛˋ
11341,渥,水,9,12,ㄨㄛˋ
11342,握,手,9,12,ㄨㄛˋ
11343,喔,口,9,12,(一)ㄨㄛˋ
11344,幄,巾,9,12,ㄨㄛˋ
11345,腛,肉,9,13,ㄨㄛˋ
11346,齷,齒,9,24,ㄨㄛˋ
11347,斡,斗,10,14,(一)ㄨㄛˋ
11348,雘,隹,10,18,(二)（又音）ㄨㄛˋ
11349,矱,矢,14,19,(二)（又音）ㄨㄛˋ
11350,蠖,虫,14,20,(二)（又音）ㄨㄛˋ
11351,歪,止,5,9,(一)ㄨㄞ
11352,歪,止,5,9,(二)ㄨㄞˇ
11353,外,夕,2,5,ㄨㄞˋ
11354,委,女,5,8,(二)ㄨㄟ
11355,倭,人,8,10,(二)ㄨㄟ
11356,萎,艸,8,12,(一)ㄨㄟ
11357,逶,辵,8,12,ㄨㄟ
11358,蜲,虫,8,14,ㄨㄟ
11359,威,女,6,9,ㄨㄟ
11360,崴,山,9,12,ㄨㄟ
11361,葳,艸,9,13,ㄨㄟ
11362,蝛,虫,9,15,ㄨㄟ
11363,偎,人,9,11,ㄨㄟ
11364,渨,水,9,12,ㄨㄟ
11365,隈,阜,9,12,ㄨㄟ
11366,煨,火,9,13,ㄨㄟ
11367,椳,木,9,13,ㄨㄟ
11368,溦,水,10,13,ㄨㄟ
11369,微,彳,10,13,(二)（又音）ㄨㄟ
11370,囗,囗,0,3,ㄨㄟˊ
11371,圩,土,3,6,(二)（又音）ㄨㄟˊ
11372,危,卩,4,6,ㄨㄟˊ
11373,桅,木,6,10,ㄨㄟˊ
11374,鮠,魚,6,17,ㄨㄟˊ
11375,為,火,5,9,(一)ㄨㄟˊ
11376,鄬,邑,9,12,ㄨㄟˊ
11377,韋,韋,0,9,ㄨㄟˊ
11378,幃,巾,9,12,ㄨㄟˊ
11379,圍,囗,9,12,ㄨㄟˊ
11380,違,辵,9,13,ㄨㄟˊ
11381,闈,門,9,17,ㄨㄟˊ
11382,惟,心,8,11,ㄨㄟˊ
11383,唯,口,8,11,(一)ㄨㄟˊ
11384,帷,巾,8,11,ㄨㄟˊ
11385,維,糸,8,14,ㄨㄟˊ
11386,濰,水,14,17,ㄨㄟˊ
11387,嵬,山,10,13,ㄨㄟˊ
11388,魏,鬼,8,18,(二)ㄨㄟˊ
11389,巍,山,18,21,ㄨㄟˊ
11390,微,彳,10,13,(一)ㄨㄟˊ
11391,薇,艸,13,17,ㄨㄟˊ
11392,尾,尸,4,7,(一)ㄨㄟˇ
11393,娓,女,7,10,ㄨㄟˇ
11394,艉,舟,7,13,ㄨㄟˇ
11395,委,女,5,8,(一)ㄨㄟˇ
11396,萎,艸,8,12,(二)ㄨㄟˇ
11397,痿,疒,8,13,ㄨㄟˇ
11398,諉,言,8,15,ㄨㄟˇ
11399,洧,水,6,9,ㄨㄟˇ
11400,痏,疒,6,11,ㄨㄟˇ
11401,鮪,魚,6,17,ㄨㄟˇ
11402,唯,口,8,11,(二)ㄨㄟˇ
11403,偉,人,9,11,ㄨㄟˇ
11404,煒,火,9,13,ㄨㄟˇ
11405,瑋,玉,9,13,ㄨㄟˇ
11406,葦,艸,9,13,ㄨㄟˇ
11407,暐,日,9,13,ㄨㄟˇ
11408,緯,糸,9,15,ㄨㄟˇ
11409,韙,韋,9,18,ㄨㄟˇ
11410,韡,韋,12,21,ㄨㄟˇ
11411,猥,犬,9,12,ㄨㄟˇ
11412,蒍,艸,9,13,ㄨㄟˇ
11413,骫,骨,3,13,ㄨㄟˇ
11414,隗,阜,10,13,ㄨㄟˇ
11415,頠,頁,6,15,ㄨㄟˇ
11416,壝,土,16,19,ㄨㄟˇ
11417,亹,亠,19,21,(一)ㄨㄟˇ
11418,斖,文,19,23,ㄨㄟˇ
11419,未,木,1,5,ㄨㄟˋ
11420,味,口,5,8,ㄨㄟˋ
11421,位,人,5,7,ㄨㄟˋ
11422,為,火,5,9,(二)ㄨㄟˋ
11423,偽,人,9,11,ㄨㄟˋ
11424,畏,田,4,9,ㄨㄟˋ
11425,喂,口,9,12,ㄨㄟˋ
11426,餵,食,9,17,ㄨㄟˋ
11427,胃,肉,5,9,ㄨㄟˋ
11428,渭,水,9,12,ㄨㄟˋ
11429,媦,女,9,12,ㄨㄟˋ
11430,蝟,虫,9,15,ㄨㄟˋ
11431,謂,言,9,16,ㄨㄟˋ
11432,尉,寸,8,11,(一)ㄨㄟˋ
11433,蔚,艸,11,15,(一)ㄨㄟˋ
11434,慰,心,11,15,ㄨㄟˋ
11435,罻,网,11,16,ㄨㄟˋ
11436,褽,衣,11,17,ㄨㄟˋ
11437,磑,石,10,15,(一)ㄨㄟˋ
11438,衛,行,9,15,ㄨㄟˋ
11439,讆,言,15,22,ㄨㄟˋ
11440,躗,足,15,22,ㄨㄟˋ
11441,濊,水,13,16,(二)ㄨㄟˋ
11442,穢,禾,13,18,(二)（又音）ㄨㄟˋ
